order_id;pos_lat;pos_lng;amount
65;0.5258526122788566;0.40493152088248374;339
66;1;0.7957326670950728;289
67;0;0.24659545208280703;173
68;0.804794053772819;0.849505048930265;217
69;0.5969884078453468;0.09597539554358012;395
70;0.9987976405146716;0.9349150482219032;422
71;1;0;125
72;0.7082205897451724;0;165
73;0.34526641291054666;0.9617313742526775;259
74;0.17135205102205925;0.923359574987897;173
75;0.22190913858035316;0.7531186087820667;313
76;0.309392056233532;0.6986585345569303;80
77;0.01623460238074361;0.05757477923373511;314
78;0.021305274718300904;0.9884536990271778;423
79;0.9808091361809548;0.08107547390671836;182
80;0.07628828829043671;0.1184798769205054;219
81;0.1468522450571741;0.19943999898755083;105
82;0.15324175604916615;0.7136254620798853;311
83;0.5205306138831908;0.09599758769794965;56
84;0.3001218501986531;0.8661083231072939;65
85;0.8592726581059293;0.7746544350394841;39
86;0.5975992338682129;0.23287233739572688;172
87;0.0004899107634243061;0.7975951526221601;21
88;0.07114411983539518;0.20632463116938837;38
89;0.38408674700708834;0.5432628851881204;242
90;0.9094576502244913;0.0935785782864259;104
91;0.35997529541742845;0.12009620568750926;130
92;0.30148628137012956;0.6173878296046015;27
93;0.6116708579177035;0.005803446619559269;63
94;0.358905101026087;1;351
95;0.7936616639322004;0;318
96;0.6500150225171193;0.1696176767207709;36
97;0.8849880029843596;0.31904462998686345;216
98;0.045399667044325714;0;96
99;0.262728621247003;0.05193232127309024;395
100;0.024716802184805653;0.9162684673979744;259
101;0.7868053122006212;0.35324258401163305;239
102;0.8968671152289143;0.11502642860019174;314
103;0.9741451134632901;0.22166524161324896;42
104;0.363458171835153;0.8240673151609532;386
105;0.18768921587220916;0.7159378597353394;216
106;0.12451614745288113;0.8840952548712865;423
107;0.12799744553576925;0.9774787421672542;184
108;0.7434492932859649;1;250
109;0.7460851081073223;0.8377104733502969;353
110;1;0;220
111;0.8630490991826352;0.6937397467869403;353
112;0.1582775710794458;0.37906175801689146;212
113;0.6342194806700455;0.3980407290858155;291
114;0.728410459471265;0.08698366099681334;4
115;0.9997594384290474;0.8349185275169225;314
116;0.09779575893568841;1;140
117;0.4772243372892296;0;320
118;1;0.42240275940158695;251
119;0.1319833377648062;0.42128715036257525;259
120;1;0.7124167991015933;249
121;0.2847407999952935;0.2590164998455837;360
122;0.5861827874629963;0.3162627668323206;305
123;0.47538082725285646;0.40233287031779486;299
124;0.3916333330026164;0.6813667754954792;111
125;0.7435522066261517;0.5613868013421772;344
126;0.20709413339655064;0.014151390073388032;14
127;0.3153890803310103;0.308791002811342;262
128;0.5485971098635654;0;283
129;0.35280844845996556;0;139
130;0.8801196137320163;0.5905712382258539;155
131;0.7863835936883722;0.8068484602289717;347
132;0.09985919566258375;0.5412812703705829;296
133;0.7545853990806333;0.23231754221418605;357
134;0.7334513015847682;0.6646598379793687;273
135;0.9213969028715132;0.8462588249344652;82
136;0.9217803838120742;0.24241622713819314;79
137;0.11650972462433713;0.7014928116859647;124
138;0.9374460568674808;0.2181325142504088;359
139;0.15601538839603188;0.4516623376110136;394
140;0.8443808229759557;0.7889129163147955;41
141;0.9457629367071678;1;300
142;0.34591255982532004;0;198
143;0.25922396619819466;0.9942272983396816;37
144;0.9271341469064217;0.9597916803041646;430
145;1;0.00739943706251249;373
146;0.5982159774274994;0.7733152152851092;321
147;0.4241569833905913;1;239
148;0.0033480546817700185;0;405
149;0.4144314600712844;0.8840581039873555;132
150;1;0.7015661073158292;371
151;1;1;393
152;0.1281926232219831;0.4770380405072717;376
153;0.9348970695835409;0.4525168143846136;262
154;0.3143612458917932;1;60
155;0.7285342686296258;0.9117473702233464;175
156;1;0.6169922036488603;254
157;0.9456610390145566;0.4478058743711605;296
158;0.9628766456689555;0.9754163980814872;259
159;0.5206042424626621;0.7805984437217086;417
160;0.7362726902143872;0.7624435070876316;231
161;0.7937705266206507;0.28586259254732177;244
162;0.15899759448509054;0.0491403904928461;167
163;0.9176307093663832;0;424
164;0.13016238919211193;0.9610863306991693;194
165;0.2594127447845434;0.4062843753103309;285
166;0.39841819924691974;0.32954518979533237;141
167;0.5713437616973573;1;413
168;0.346062583367945;0.11708140419776732;409
169;0.5563006781296445;0.1802310648402046;289
170;0.836998815980474;0.21481121546783777;319
171;0.16538809527183154;0.22345175145229587;295
172;0.803783960328294;0.016895177235500023;19
173;0;0.3720496332496996;315
174;0.5143822017422585;0.8614621644400827;296
175;0;0.6943427328013717;312
176;1;0.06743415636836673;132
177;0.049052882438766376;0.3787961642131424;346
178;0.08990872989097644;0.23656338668805255;382
179;0.35622067170431415;0.833734102944392;323
180;0.6181941254057162;0.6224129532362328;300
181;0.5553145870326709;0.2887224490226108;355
182;0.6160237694203222;0.021519830940333072;55
183;0.2544159083869463;0.9597771827075924;268
184;0.3520691541228237;0.9126876549979758;84
185;0.18842293182363262;0.11642727050589512;365
186;0.3205122828437945;0.08194328116680691;126
187;0.9756003850870906;0.8184430135903454;242
188;0.6864664421256594;0.06054680563122365;111
189;0.8777192591949676;0.8642364031325169;364
190;0.7469194176347992;1;95
191;0.842105552231563;0.7268870796091542;168
192;0.6011303003124009;0.9836585272229208;12
193;0.8624056377430656;0.527824317309502;65
194;0.6218350152264167;0.7720142255114874;119
195;0.9733793318995418;0.6721773529752346;179
196;0.24070942112687932;0.31466282981686367;276
197;0.4279483137117545;0.35233104483789907;70
198;0.8029960324044418;0.28664528599471956;375
199;0.754316297914069;0.8661145067743857;222
200;1;0.45248547338779466;127
201;0;0;139
202;0.30477907211959054;0.26078481823165844;256
203;0.29309565944231725;0.04619672709524707;159
204;0.325137205619997;1;307
205;0;0.8902194441938329;83
206;0.9205270740218325;0.6422772191128838;51
207;0.9428353069279265;0.9340497686468562;400
208;0.9657142715439532;0.8877717984288886;262
209;0.010939229920331695;0.754010981067943;328
210;0.33958989378233284;0.12697195398263386;355
211;0.9956996135044801;0.23542335637021625;21
212;0.844960037016278;0.2752338988347409;128
213;0.6784719965636723;0.016396589493258285;354
214;0.9993357579159697;0.7937664582627233;128
215;0.3286301436375182;1;80
216;0.09048043259205002;0.1185452941120037;118
217;0.858101061694386;0.029338768748565044;205
218;0.8091369366248402;1;355
219;0.8705676188545639;0.18280145479258883;215
220;0.2898497470822494;0.013769423021407467;25
221;0.00016077203640538218;0.6502888085457336;59
222;0.8191478825817973;0.13784758405020908;345
223;0.27204411522624267;0.34394555359019635;132
224;0.7399181555382819;0.6103462562409137;146
225;0.3399663662608042;0.6624926738510353;106
226;0.3794176404486085;1;225
227;0;0.14992215790304667;374
228;0.3710431635782027;0.27399191582054416;284
229;0.20526679774170642;0.06379991372089769;315
230;0.13226839731117276;0.04186247665096929;301
231;0.8551329179646742;0.7963191132601071;127
232;0.5574647814791623;0.10663083829958733;17
233;0.7375640767121713;0.6708595837661474;286
234;0.6055481881333628;0.3108860001134265;381
235;0.29575185639371077;0.3426667857659872;136
236;0.3258965404808331;0.7379802729472094;323
237;0.29199623973091077;0.5834345364921987;147
238;0.8838413770839182;0;167
239;1;0;306
240;1;0.20982623181883894;326
241;0.6133585312536667;0.11176959369278894;258
242;0.09326210686794859;0.23591717174603125;227
243;0.8969428545101767;0.5858830024712065;191
244;0.12849050219120095;0.8086648072258568;77
245;0.1874897893800333;0.622105056713585;78
246;0.6138764537778088;0;312
247;0.8905959124049225;0.2672371551527755;431
248;0.7572377883328522;0.7421647449665273;68
249;0.776647467590099;0.6375001094350594;180
250;0.1103480940155606;0.8227126199050526;269
251;0.3865374922835388;0.4064224051944838;183
252;0.9741043611947452;0.937119464868512;165
253;0.8004284949338454;0.7996616270086802;288
254;0.9652812047862783;0.20636930571226236;270
255;0.8521759349834156;0.8956069345742952;424
256;0.9567681851016682;0.36646580368785997;383
257;0.7559524954476655;0.310851117693697;200
258;0.2738458245348403;0.395831590500039;289
259;0.0716805867805045;0.25440970988079675;185
260;1;0.6869155241388419;308
261;0.8737869916342449;0.04644022551815012;278
262;0.7261196562516996;0.28287516305902694;9
263;1;0.5913908624668014;73
264;0.18854450199981637;0.9734848536759272;283
265;0.46558552840598866;0.9277218237907501;221
266;0.573275724723732;0.05997633062459963;330
267;0.3441401710840829;0.18753758565592865;369
268;0.14756744415268647;0.03104503430065253;356
269;0;0.1497004187746547;101
270;0.7135410668675042;0.2577648071424071;292
271;0.33406293791668107;0.7431719512211888;402
272;0.20095394873251493;0.24306635826014017;257
273;0.21798506948999385;0.020244611033535982;275
274;0.4514343501151454;0.2735144438489421;264
275;0.8936380402193318;0.8163284047754877;207
276;0.6648757194181294;0.38456286637611975;244
277;0.809992127507867;0.6824973487258339;251
278;0.56273580584703;0.07992195914734909;103
279;0.3836606243866168;0.07530720668537791;299
280;0.24379215626916534;0.9684002893200194;99
281;0.7072278332712935;0.2694653448389898;16
282;0.4218029248725113;0.8614702646836728;162
283;0.7173799662715329;0.2227240145551092;56
284;0.11600108243695857;0.756784184191813;22
285;0;0.8371011299991626;364
286;0.9753920603262515;0;86
287;0.8354861379968987;0.10254090156088885;230
288;0.14750467388779498;0.856291939239065;0
289;0.6135300659715719;0.0590733007515607;360
290;0.994497651706306;0.7319468387230306;405
291;0.6977595685493034;0.9219395790116587;142
292;0.6834951395217657;0.7230468163862548;231
293;0.9256356787658182;0.12315454886259848;46
294;0.9019672454517298;0.7017091529007362;313
295;0.7773097318984561;0.9994054921333183;257
296;0.9689623456874827;0.72673955734333;188
297;0.35012669235263727;0.07276005757885459;36
298;0.9507027350774566;0.14282007590812065;389
299;0.11391885296257512;0.508347276782863;175
300;0.25203260423351603;0.0806566530640744;35
301;0.6179314515061181;0.7843034143927916;257
302;0.29047834564485314;0.7089908468959782;5
303;0.760511581082525;0.7126321411222333;433
304;0.8083113740061926;0.38765140445239876;244
305;0.323818918729323;0;40
306;0.3722396576830694;0.7232771278535807;89
307;0.7848153187595124;1;193
308;0.3316853221475906;0.7662963923830121;329
309;0.13842391375626334;0.8717762862082183;425
310;0.24300563440844458;0;285
311;0.06001817270005363;0.9074339106830113;235
312;0.0002174820892342222;0.3509978057447209;185
313;1;0.8037989453611443;120
314;0.023178434424033084;0.6822874301366626;19
315;0.040908174324938845;0.9379733376453491;394
316;0.6977108017437851;0;293
317;0.2147905984395448;0.08772659718739943;368
318;0.16695821397358407;0.43358929634560084;2
319;0.7533961499449916;0.8741279256118981;377
320;0.6721886503217107;0.4291532236230883;170
321;0.8711981616100045;0.7459807133755945;236
322;0.08293376804808576;0.3580628142078257;346
323;0.05634754922747569;0.8129752647911523;223
324;0.7471765629453032;0.26093929120503534;32
325;0.5666059399413084;0.9325803452280248;165
326;0.9300345003234624;0.850693941453655;191
327;1;0.5299356092925669;233
328;0.03009852855736108;0.8135233414319332;392
329;0.9827647173058442;0.8227337774140253;252
330;0.8661240123121927;0.1469069657166567;372
331;0.15604076299486097;0.8685870451162166;188
332;0.1499752859887504;0;428
333;0.12554375814127366;0.7344258728802022;20
334;0;0.599507943516741;69
335;0;0.19702474000690323;335
336;0.029586021936470662;0.15679774833714927;104
337;0.7119843160592383;1;261
338;0.9275609411727427;0.8691497299373416;421
339;0.04381554156021414;0.07880552735268787;256
340;0.8609626652380972;0.14133389717487366;436
341;0.45349484029667736;0.9284211772709667;284
342;0.019598006359556344;0.9515011745715841;412
343;0.29243886971261307;0.9964590983919422;232
344;0.6359745517441106;0.11103975088301736;421
345;0.8655475912574296;0;86
346;0.38633889416061346;0.8065681888457602;62
347;0.2601694973929953;0.9349092413659137;193
348;0.9088483933554812;0.09673930801206038;147
349;0.7257813468937608;0.8006008857981417;108
350;0.6283333478771382;0.806515712706536;252
351;0.8211474486392671;0.2944781126623918;420
352;0.06025407196057379;0;89
353;0.9820005763051813;0.08977192104652515;199
354;0.4389963885677994;0.5843338999244936;321
355;0.08376159712258613;0.12985628511541192;133
356;0.5537514394865606;0.7051568204812637;314
357;0.8321935921528667;0.25320103622729473;132
358;0;0.2903950975915708;286
359;0.7175599823230773;0.08880435228827059;95
360;0.5968482915596042;0.4541520191451694;259
361;0.16644244899323432;0.782687266386483;108
362;1;0;369
363;0.6259028823913796;0.2795558831206352;173
364;1;0.2681213830647969;389
365;0.9423090488345048;0.006292490626309655;387
366;0.09335172264284237;0.898832211102304;170
367;0.43131728882082815;0.684340892223139;46
368;0.19597430748988515;0.14926295681011573;102
369;0.6382227224054089;0.8683134511559539;287
370;0.6277992236329943;0.16072998169809688;209
371;0.9691548304818356;0.6574210304949346;52
372;0.23591423514074283;0.9687917300947754;155
373;0;0.554087063699243;136
374;0.024916054734629163;0.03993993426188926;342
375;0.6231571017474404;0;304
376;0.39210573332845156;0.3297457507254633;83
377;0.21678222373336004;1;278
378;0.005518629288484428;0.659489692216791;69
379;0.7995750389093903;0.7165792921683095;143
380;1;1;245
381;0.7304158018794089;0.2756014126908126;342
382;0.7075071256319946;0.8406766795821813;286
383;0.2191675162431467;0.7833330685548096;273
384;0.6294041313291042;0.72392055773553;318
385;0.6295996269040561;0.16648149154183628;417
386;0.012061426133901335;0.26829618288950846;113
387;0.8233060793804668;0.6643760104320879;266
388;0.3015920877172638;0.14595722312156917;122
389;0.24011430843587273;0.18395409119723966;204
390;1;0.43263464039327126;264
391;0.31442618982251325;0.6437775797604942;1
392;0.6539427442878929;0.661553108264708;220
393;1;0.6093711360014578;138
394;0.8771914911028624;0.3008253837099689;42
395;0.22545115826690781;0.686783630401534;324
396;0.21845664027224837;0.22356830217898932;173
397;0.8553907704904699;0.282827302547312;52
398;0.3990026631691082;0.04476060095187277;325
399;0.8277587004913936;0.2211910502299252;137
400;0.4076750007289337;0.13716277808565758;51
401;0.3162480771773164;0.8668073403930927;125
402;0.6832201892959765;0.04897003396489148;63
403;0.9692158233602609;0.9386557483742967;430
404;0.27118917386742525;0.0555555054546079;360
405;1;0.7746420954735549;4
406;0.7162393835458242;0.4786903166748533;365
407;0.11739273990011223;0.4280586923036179;35
408;0;0.1291775274901572;384
409;0.2661373972537279;0.05276868118357529;9
410;0.576782929793642;0.4638145917461498;423
411;0.5963920649793135;0.923631851719671;184
412;0;0.2138235109196069;231
413;0.9587703022545625;0.7682007297790773;366
414;0.040329764553942785;1;212
415;0.6852691609532479;0.5966076292500394;130
416;0.3407602135038038;0.2227338746593025;294
417;0.35528663714840314;0.3992777095419245;86
418;0.6246824441817462;0.7467670392664855;163
419;0.2561936078395896;0.3449089849939502;105
420;0.4125051689074488;0.6925402219641977;214
421;0.8392620908192208;0.7040930691659645;303
422;0.8792072073529513;0.16887890914937254;16
423;0.4458503920317469;0.21006920796973338;408
424;0.8703784256316285;0.985639082936073;355
425;0.9547998030473958;0.9765596891589481;171
426;0.9674000500603244;0.999120933224715;243
427;0.777199067183402;0.18333936674994275;250
428;1;0.038712798564022335;193
429;0.7987284487103161;0.24618790645073418;190
430;0.9251600307258542;0.8544943102754545;75
431;0.7500382645763843;0.9218904073332466;50
432;0.18296566204706483;0.4100870994911149;355
433;0.8181211787697789;0.29424174308897033;41
434;1;0.3662314525835001;182
435;0.3086468154701614;0.35272385591154876;335
436;0.05605219031718338;0.41617387261970534;144
437;0.024551687438054005;0.8094359407344439;283
438;0.8362849095930792;0.3170245073980812;219
439;0.42052212225246954;0.35117677874927145;289
440;0.4184605018471613;0.04062406681142818;413
441;0.5515868113102538;0.23814243575612323;413
442;0;0.7437990736387264;209
443;0.8977229607963476;0.13485518443407232;298
444;0.858210828504636;1;349
445;0.2719648797029771;0.9807662629182299;50
446;0.07515295021115535;0.32785102572930924;268
447;0.9181196404547824;0.6876561432760802;305
448;0.08432851856171945;0.7354487695563483;375
449;0.8593268740358625;0.46045579738770853;419
450;0.6381754482174699;0.1500427240737774;162
451;0.8653398259572209;0.701251622265767;94
452;0.6088540880743033;0.2790957292684175;25
453;0.6372950096952009;1;151
454;0.15588095695217746;0.03653448876872356;261
455;0.23126493693479705;0.22735928404416217;71
456;0.42864811642860673;0.7976998101213713;52
457;0.8455984678196109;0.2451967913843693;20
458;0.3552360802902826;0.36852615951099893;277
459;0.7584848495802518;0.3691559598417087;156
460;0.7367047509927954;0.27445834112965817;248
461;0.5681388739227055;0.16473094605662403;152
462;0.34059118599395655;0.858536407345285;418
463;0.4241873349971236;0.5656888837425454;182
464;0.9388973809937907;0.9341292267998513;349
465;0.29568873656331457;0.9911522687233731;411
466;0.4942960109691901;0.9797058844072961;410
467;0.3307816425346733;0;300
468;0.7868045095103448;0.04108098177036132;222
469;0.8509241023975491;0.6953908271874112;103
470;0.0650344785842808;0.8953748501959827;59
471;0.6112956257053344;0.08690245719631991;165
472;0.2996860828239175;0;157
473;0;0;80
474;0.7912463120565482;0.739848436350681;242
475;0.32635451170352353;0.334546576020921;216
476;0.9698661962806262;0.043597965079534305;373
477;0.6847046006046557;0.8944613329890118;355
478;0;0.9973471997501969;136
479;0.9435865688509941;0.10417212304593808;242
480;0.3802162786180653;0.9862594068108943;213
481;0.4305172947187891;0.11882017125271241;334
482;0.5909706718119057;0.19726956029083353;214
483;0.17321229437539015;0.7944259134698762;47
484;0.28275461327981627;0.9125525863316083;148
485;0.8320480321165992;0.051511440493533914;56
486;0.5649207172479955;0.35018374370800465;329
487;0.7994245176448977;0.19241751148635242;94
488;0.10435779333922805;0.21158310678251063;308
489;0;0.6948151659657928;305
490;0.9978458517363215;0.39758117900519924;78
491;0.7527328648884201;0.2672893773308574;344
492;0.21054113720349327;0.3728099428489019;95
493;0.2224523829415062;0.16276670374396485;214
494;0.3319529285241897;0.29672852873416017;174
495;0.4041686946000471;0.6119215846764828;173
496;0.7405043488007632;0.21691480575445743;89
497;0.42447860064176435;0.37700367824981856;310
498;0.3268322126909668;0.07362763010012882;369
499;0.05837933481162991;0.7708452524109731;41
500;0.8177990524660718;0.7587747962862728;58
501;0.8443713295901747;0.22676963855630833;253
502;0.9975765911166277;0.28522010584614244;316
503;0.8698363640415113;0.369653770208172;66
504;0.6282803524925237;0.6133292645319972;30
505;0.13819685390253836;0.569112692526183;392
506;0.44014236030341536;0.9530516134433585;25
507;0.8285905094822876;0.767408705397534;146
508;0.6133463541581938;0.9529289765120061;269
509;0.29219739450606363;0.8558670715764071;359
510;0.6812466228306753;0.9006899090528567;355
511;0;0.3644648846070024;43
512;0.7000749789132563;0.6951901991103284;273
513;0.6070058527298949;0.7600496859404381;144
514;0.4122711899675878;0.3641201140587466;118
515;0.7111023181989192;0.6450701654692405;73
516;0.028627943145744628;0.14852038634517323;199
517;0.23200694076789496;0.9478466986477638;337
518;0;0.21792733085683963;277
519;0.38081729139426695;0.4092573901561868;430
520;0.7233894602393385;0.2181422859865469;137
521;0.047074603791139855;0.6485038163383002;172
522;0.6681108408765497;0.0017313300576284885;244
523;0.014060060323892752;0.3460445416505877;294
524;0.10971856283995823;0;59
525;0.8968961126258598;0.20621220827129594;32
526;0.6545974812691753;0.012560636530620983;152
527;0.42766247401683044;0.7286859922854508;39
528;1;0;119
529;0.978105381031607;0.06173254968617781;168
530;0.6232924359384788;0.8946286546654382;270
531;0.03150451535488741;0.0884569085243091;393
532;0.9595750618825928;0.6410103419704359;28
533;0.2472065242004851;0.16881660970704723;371
534;0.3317915120772212;0.9756775250852883;244
535;0.31772964117903274;0.8472368699682296;335
536;0.34101193028689036;0.03437338196267248;136
537;0.28585410804427536;0.7524794154517754;122
538;0.2320487965964001;0.2672123297162045;77
539;0.8967649889858841;0.38164073894604356;196
540;0.7073483672797609;0.04786762117041356;362
541;0.7309561068423828;0.19259598690801072;81
542;0.556444585468367;0.2400876785626726;374
543;0.2834068695842435;0.5680747070190552;395
544;0.20161418417207302;0.07041694870173014;159
545;0.19795149173068582;0.09029817171179821;161
546;0.7511036045897946;0.5831949465812407;58
547;0.677652308971914;0.14601704054028525;55
548;0.2637484375846243;0.3651582193378714;416
549;0.810141119728495;0.3798392953083403;118
550;0.5069035465909437;0.9948148537991565;378
551;0.6846375678051643;0.5316778213979909;290
552;0.8945797928924082;0.4264602734206662;384
553;0.6153342999606553;0.20483534412898222;337
554;0.9172400501519208;0.5987795128424671;137
555;0.9639194094472374;0.9180848488838572;282
556;0.43473336690082404;1;174
557;0.24424237248663982;0.573460259960209;13
558;0.10848614155154196;0.8022088761968971;342
559;0.303858840130794;1;322
560;0.9669679941358753;0.8704151306773691;349
561;1;0.553470216899711;107
562;0.309631775019353;0.7371169244279935;211
563;0.06770120081086303;0.16202376396951532;79
564;0.9191831518309155;0.4813972974823456;6
565;0.4300045938670818;0.1606438260033128;362
566;0.03143877520032219;0.6308477458231924;77
567;0.47765159467093593;0;80
568;0.8139346143870817;0.9801427193727823;358
569;0.9989948711359793;0.9973845054904733;222
570;0.9039403696742007;0.27713510697856786;387
571;0.4171071751766068;0.3607639150607375;374
572;0.3419255214428269;0.8571374672672423;417
573;0.8672317277553252;0.9778942581302046;40
574;0.21706022817599058;1;343
575;0.4159307254446707;0.5988151936961874;423
576;0.7975283291618671;0.33103650348947844;337
577;0.07038706000081786;0.24766873331916295;176
578;0.3269980474319279;0.8552380483391807;281
579;0.5535636405019086;0.8786621644440211;78
580;0.3645659245054044;0.7729532437311496;420
581;0.30535641077004755;0.11331477370457646;193
582;0.5830818802218043;0.34512483988619036;21
583;0;0.8335224347669721;293
584;0.06079939443682871;0.9253931119080911;243
585;0.7801473052353585;1;424
586;0.33501369225434396;0.2266955087883948;21
587;0.40233245355486996;0.1618042147990125;125
588;0.7787057535651813;0.265802021090199;360
589;0.9510663428052955;0.6763008143095546;412
590;0.5750689227800801;0.41925432522679096;27
591;0.31428275301816494;0.16267038931189354;175
592;0.7021639366140724;0.6871937799341971;175
593;0.5811474001108703;0.9291691438024652;42
594;0.664452312694567;0.8287931705021231;330
595;0.9812947097050444;0.15787076854390525;186
596;0.8011016381939015;0.24212025900247358;183
597;0.7241606415186097;0.9746089138362755;30
598;0.41718662879807333;0.23990200587594754;151
599;0.9780070274826014;0.6566879336830349;408
600;0.3727043512394678;0.7766938269136497;286
601;0.7315291500725827;0.7401299218588521;13
602;0.9574975824911005;0.035084764756876316;225
603;0.3558219391453934;0.37329494046361134;38
604;0.6014226715859993;0.48321920708936145;378
605;0.3439589678311286;0.261108612811914;354
606;1;0.1418899746659536;372
607;0.8528122942613731;0;108
608;0.8273448744513601;0.35036969786961614;52
609;0.8237176891471449;0.24030466398653721;205
610;0.16912465054001505;0.7887499582862167;372
611;0.8067661070786057;0.1309569982809317;140
612;0;0.9396706889341904;4
613;0.9785884886677587;0.8906683740526428;394
614;0.783880716614949;0.007577265513384043;8
615;0;0.13422300273872506;49
616;0;0.40601016805351314;219
617;0.7763039467965822;0.7908869692880269;259
618;0.566916108916267;0.8560748112256599;127
619;0.19229019328546593;0.7921736045950823;241
620;0.8445583187788921;0.7519204992841136;53
621;0.05647874109357147;0.14328142170450087;312
622;0.8682246547595208;0.15774503646263233;161
623;0.9273790369825123;0;319
624;0.003666352462109179;0;165
625;0.8815183439451889;0.8893474388912812;274
626;0.6720836862394616;0.9639785664151628;313
627;0.9393917062515251;0.09776878558291062;62
628;0.09779088776855885;0.7732133338293108;157
629;0.10823612357674933;0.40123922309852594;408
630;0.8329305412512389;0.5461307907976457;178
631;0.35627784547980834;0.5566207253153563;414
632;0.1559435401742321;0.39751707955396437;80
633;0.1203090096158947;0.4207265032698355;391
634;0.8294448513149629;0.42708674168780164;141
635;0.13343700593232732;0.009956851256284826;144
636;0.3524925305374246;0.42624897852945265;156
637;0.44439665653521054;0.17535759277144156;25
638;0.08140844233710115;1;140
639;0.823484354429129;0.16900029533073868;280
640;0.033739651230508726;0.6748286486311692;50
641;0.1734810303171883;0.7451557667739311;86
642;0.3014927455482134;0.4292199337117034;272
643;0.37864999448215203;0.3561180497885413;229
644;0.30460881958912567;0.23762877881183592;135
645;0.06641897226117899;0.7844014433267783;257
646;0.8060656999853946;0.6230410882189191;170
647;0.3695152715941547;0.9607175706220896;218
648;0;0.3696292692733537;22
649;0.8079060478386817;0.4325614644057403;129
650;0.8623776771275473;0.738311770634599;183
651;0.7890962829244346;1;240
652;0.6035995936949632;1;176
653;0.23154076919846062;0.17664805030877603;207
654;0.739063346430301;0.2594894302541286;77
655;0.17878696262905702;0.7444332333213134;144
656;0.3891400320516462;0.899229370399448;286
657;0.7626975026584376;0.25074768002663994;283
658;0.2173304245137304;0.7100004276000635;116
659;0.18703657634660537;0.33357315852522995;301
660;0.40271211981750626;0.7822398796141429;202
661;0.59544750433293;0.17748010414858428;162
662;0.8543649984553797;0.1280967913819096;339
663;1;0.39260679009209043;190
664;0.552153933977901;1;393
665;0.10900128197644136;0.7857210668629476;361
666;0.9943280396228156;0.8449899231354596;231
667;0.8367244641642045;0.8552796396437222;322
668;0.5401603231332853;0.6249429066509131;148
669;0.291228782098373;0.35079366708066323;56
670;1;0.78372014874365;151
671;0.5839204287810907;0.5036939468227716;293
672;0.7081304714046305;0.2608615440035196;375
673;0.12377259305442395;0.22982827858950644;63
674;0.9672018107515701;0.12448991969530881;315
675;0.1537569906522226;0.3038936911624427;138
676;0.21935724112908783;0;37
677;0.8714141229951159;0;54
678;0.9146844353775597;0.02581895290236262;215
679;0.8870555036843285;0.7982368049703964;130
680;0.5958072546165557;0.11811092420309044;98
